date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Aug 26 2013,$1.004,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634201,Benjamin Becker,US Open Slam,Novak Djokovic,Benjamin Becker,Novak Djokovic,Round of 64,111,13,74,81,52,41,52,36,40,26,15,22,175,138,74,45,6,59,59,49,19,,100,19,36,6,10,189,149,55,26,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634201
Mar 3 2014,$1.006,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=D643,Victor Hanescu,ATP World Tour Masters 1000 Indian Wells,Novak Djokovic,Victor Hanescu,Novak Djokovic,R64,84,5,77,81,40,35,40,40,,,,,,,72,36,1,69,64,60,18,,0,,,,,,,63,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=D643
Mar 3 2014,$1.226,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=6&p=F324,Roger Federer,Dubai,Novak Djokovic,Roger Federer,Roger Federer,S,106,5,61,67,57,23,57,16,,,,,,,63,31,7,59,76,58,32,,42,,,,,,,68,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=6&p=F324
Feb 24 2014,$1.052,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=5&p=D643,Mikhail Youzhny,Dubai,Novak Djokovic,Mikhail Youzhny,Novak Djokovic,Q,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=5&p=D643
Aug 26 2013,$1.002,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634101,Richard Berankis,US Open Slam,Novak Djokovic,Richard Berankis,Novak Djokovic,Round of 128,82,10,68,72,61,50,61,50,28,9,15,23,178,148,68,60,3,53,50,28,28,,13,16,27,7,15,185,154,40,32,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634101
Aug 12 2013,$1.128,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=5&p=I186,John Isner,ATP World Tour Masters 1000 Cincinnati,Novak Djokovic,John Isner,John Isner,Q,144,9,66,72,57,20,57,25,,,,,,,67,24,9,74,79,62,27,,10,,,,,,,75,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=5&p=I186
Feb 24 2014,$1.024,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=4&p=D643,Roberto Bautista Agut,Dubai,Novak Djokovic,Roberto Bautista Agut,Novak Djokovic,R16,58,4,72,76,46,58,46,62,,,,,,,68,54,0,67,41,53,23,,50,,,,,,,45,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=4&p=D643
Feb 24 2014,$1.035,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=3&p=D643,Denis Istomin,Dubai,Novak Djokovic,Denis Istomin,Novak Djokovic,R32,84,6,66,72,54,34,54,25,,,,,,,66,45,3,60,65,39,27,,0,,,,,,,54,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=3&p=D643
Feb 24 2014,$1.081,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704504,Stan Wawrinka,Australian Open Slam,Novak Djokovic,Stan Wawrinka,Stan Wawrinka,Quarter Final,240,7,73,71,59,28,59,57,45,60,26,35,187,146,68,37,17,58,72,50,29,41,50,51,60,20,30,194,156,63,32,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704504
Jan 13 2014,$1.013,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704408,Fabio Fognini,Australian Open Slam,Novak Djokovic,Fabio Fognini,Novak Djokovic,Round of 16,93,7,72,88,71,41,71,27,33,21,12,16,177,159,83,51,3,59,59,35,12,,0,20,44,11,16,180,139,49,17,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704408
Aug 12 2013,$1.030,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=D643,David Goffin,ATP World Tour Masters 1000 Cincinnati,Novak Djokovic,David Goffin,Novak Djokovic,R16,50,5,57,80,80,45,80,71,,,,,,,80,60,2,47,54,25,20,,0,,,,,,,39,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=D643
Aug 12 2013,$1.036,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=D643,Juan Monaco,ATP World Tour Masters 1000 Cincinnati,Novak Djokovic,Juan Monaco,Novak Djokovic,R32,78,5,58,73,66,42,66,62,,,,,,,70,50,2,58,57,40,26,,100,,,,,,,50,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=D643
