date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Jan 13 2014,$1.109,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704405,Kevin Anderson,Australian Open Slam,Tomas Berdych,Kevin Anderson,Tomas Berdych,Round of 16,118,4,52,89,62,37,62,29,38,17,15,18,193,153,76,44,16,72,63,38,11,,0,31,30,6,19,194,171,56,24,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704405
Jan 13 2014,$1.033,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704309,Damir Dzumhur,Australian Open Slam,Tomas Berdych,Damir Dzumhur,Tomas Berdych,Round of 32,105,13,57,90,61,29,61,56,32,26,13,18,199,155,78,47,5,44,71,39,10,,0,21,34,5,9,174,143,53,22,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704309
Jan 13 2014,$1.036,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704217,Kenny De Schepper,Australian Open Slam,Tomas Berdych,Kenny De Schepper,Tomas Berdych,Round of 64,102,5,64,88,63,38,63,63,29,13,21,25,188,152,79,49,8,63,62,32,12,,0,29,32,14,25,185,169,51,21,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704217
Jan 7 2014,$1.024,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704133,Aleksandr Nedovyesov,Australian Open Slam,Tomas Berdych,Aleksandr Nedovyesov,Tomas Berdych,Round of 128,110,9,66,83,79,35,79,29,35,17,13,23,196,158,82,42,8,61,65,47,17,,0,22,37,11,16,183,141,58,18,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704133
Nov 15 2013,$1.215,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=3&p=K336,Ivo Karlovic,Doha,Tomas Berdych,Ivo Karlovic,Ivo Karlovic,R32,107,8,58,86,64,16,64,0,,,,,,,77,25,24,65,83,58,13,,0,,,,,,,74,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=3&p=K336
Nov 15 2013,$10.342,http://www.tennisinsight.com/match_stats_popup.php?matchID=183343103,Novak Djokovic,Davis Cup,Tomas Berdych,Novak Djokovic,Novak Djokovic,Reverse Singles,161,10,61,76,43,21,43,0,,,,,,,63,25,12,70,79,65,24,58,25,,,,,,,75,37,http://www.tennisinsight.com/match_stats_popup.php?matchID=183343103
Nov 4 2013,$1.028,http://www.tennisinsight.com/match_stats_popup.php?matchID=183343102,Dusan Lajovic,Davis Cup,Tomas Berdych,Dusan Lajovic,Tomas Berdych,Singles,114,5,63,87,63,28,63,57,,,,,,,78,35,2,70,72,48,13,,0,,,,,,,65,22,http://www.tennisinsight.com/match_stats_popup.php?matchID=183343102
Oct 28 2013,$1.958,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=5&p=F401,David Ferrer,ATP World Tour Masters 1000 Paris,Tomas Berdych,David Ferrer,David Ferrer,Q,124,11,69,67,51,28,51,33,,,,,,,62,34,8,68,71,51,32,,50,,,,,,,65,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=5&p=F401
Oct 28 2013,$2.087,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=4&p=BA47,Milos Raonic,ATP World Tour Masters 1000 Paris,Tomas Berdych,Milos Raonic,Tomas Berdych,R16,116,8,62,85,51,16,51,33,,,,,,,73,34,18,59,84,38,14,,0,,,,,,,65,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=4&p=BA47
Oct 21 2013,$1.057,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=BA47,Pablo Andujar,ATP World Tour Masters 1000 Paris,Tomas Berdych,Pablo Andujar,Tomas Berdych,R32,81,8,58,81,47,42,47,62,,,,,,,67,52,1,66,57,29,18,,50,,,,,,,47,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=BA47
Oct 21 2013,$1.249,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=3&p=K336,Ivo Karlovic,Basel,Tomas Berdych,Ivo Karlovic,Ivo Karlovic,R32,142,11,50,85,71,17,71,20,,,,,,,78,30,23,63,82,47,14,,0,,,,,,,69,21,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=3&p=K336
Oct 6 2013,$1.395,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=4&p=A479,Nicolas Almagro,ATP World Tour Masters 1000 Shanghai,Tomas Berdych,Nicolas Almagro,Nicolas Almagro,R16,156,12,56,81,56,18,56,16,,,,,,,70,26,18,64,81,58,18,,50,,,,,,,73,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=4&p=A479
Oct 6 2013,$1.491,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=BA47,Feliciano Lopez,ATP World Tour Masters 1000 Shanghai,Tomas Berdych,Feliciano Lopez,Tomas Berdych,R32,90,8,55,84,73,26,73,40,,,,,,,79,37,15,62,73,43,15,,0,,,,,,,62,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=BA47
Sep 30 2013,$4.415,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=6&p=N409,Rafael Nadal,Beijing,Tomas Berdych,Rafael Nadal,Rafael Nadal,S,37,1,63,66,0,54,0,50,,,,,,,42,47,0,57,45,62,33,,66,,,,,,,52,57,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=6&p=N409
Sep 30 2013,$1.467,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=5&p=BA47,John Isner,Beijing,Tomas Berdych,John Isner,Tomas Berdych,Q,90,6,45,82,40,25,40,62,,,,,,,59,47,9,53,75,25,17,,40,,,,,,,52,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=5&p=BA47
Sep 30 2013,$1.241,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=4&p=BA47,Nikolay Davydenko,Beijing,Tomas Berdych,Nikolay Davydenko,Tomas Berdych,R16,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=4&p=BA47
Sep 30 2013,$1.083,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=3&p=BA47,Pablo Andujar,Beijing,Tomas Berdych,Pablo Andujar,Tomas Berdych,R32,76,6,51,75,53,36,53,100,,,,,,,64,48,0,66,63,29,25,,100,,,,,,,52,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=3&p=BA47
Sep 23 2013,$1.588,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2013&r=7&p=R975,Milos Raonic,Bangkok,Tomas Berdych,Milos Raonic,Milos Raonic,F,77,4,74,82,64,4,64,0,,,,,,,77,18,18,66,95,54,17,,100,,,,,,,81,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2013&r=7&p=R975
Sep 23 2013,$1.373,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2013&r=6&p=BA47,Gilles Simon,Bangkok,Tomas Berdych,Gilles Simon,Tomas Berdych,S,175,18,60,76,42,33,42,37,,,,,,,62,46,6,60,66,34,23,,21,,,,,,,53,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2013&r=6&p=BA47
Sep 23 2013,$1.174,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2013&r=5&p=BA47,Yen-Hsun Lu,Bangkok,Tomas Berdych,Yen-Hsun Lu,Tomas Berdych,Q,110,20,63,78,48,33,48,40,,,,,,,67,37,2,75,66,52,21,,25,,,,,,,62,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2013&r=5&p=BA47
Sep 23 2013,$1.200,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2013&r=4&p=BA47,Roberto Bautista Agut,Bangkok,Tomas Berdych,Roberto Bautista Agut,Tomas Berdych,R16,84,11,60,85,47,44,47,37,,,,,,,70,43,1,78,55,61,14,,0,,,,,,,56,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2013&r=4&p=BA47
Sep 13 2013,$1.049,http://www.tennisinsight.com/match_stats_popup.php?matchID=181973102,Leonardo Mayer,Davis Cup,Tomas Berdych,Leonardo Mayer,Tomas Berdych,Singles,181,13,55,80,51,29,51,83,,,,,,,67,38,7,66,71,44,20,,60,,,,,,,62,33,http://www.tennisinsight.com/match_stats_popup.php?matchID=181973102
Aug 26 2013,$1.373,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634404,Stan Wawrinka,US Open Slam,Tomas Berdych,Stan Wawrinka,Stan Wawrinka,Round of 16,167,3,58,76,40,23,40,50,32,45,29,42,188,144,61,33,14,58,77,53,24,60,55,36,28,11,15,175,148,67,39,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634404
Aug 26 2013,$1.133,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634308,Julien Benneteau,US Open Slam,Tomas Berdych,Julien Benneteau,Tomas Berdych,Round of 32,114,11,58,85,42,38,42,43,36,14,13,17,196,154,67,52,5,52,63,32,15,,0,23,28,13,20,183,148,48,33,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634308
Aug 26 2013,$1.030,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634216,Denis Kudla,US Open Slam,Tomas Berdych,Denis Kudla,Tomas Berdych,Round of 64,165,11,57,74,56,42,56,33,41,47,12,24,193,146,66,46,1,60,58,47,26,,29,34,59,12,15,164,133,54,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634216
