date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Feb 10 2014,$1.070,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=4&p=MC10,Dominic Thiem,Rotterdam,Andy Murray,Dominic Thiem,Andy Murray,R16,142,3,66,71,42,26,42,27,,,,,,,61,39,2,55,73,44,28,,28,,,,,,,60,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=4&p=MC10
Feb 10 2014,$1.107,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=3&p=MC10,Edouard Roger-Vasselin,Rotterdam,Andy Murray,Edouard Roger-Vasselin,Andy Murray,R32,89,3,60,73,68,27,68,30,,,,,,,71,44,1,61,72,28,26,,0,,,,,,,55,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=3&p=MC10
Mar 6 2013,$1.033,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=MC10,Evgeny Donskoy,ATP World Tour Masters 1000 Indian Wells,Andy Murray,Evgeny Donskoy,Andy Murray,R64,137,3,54,78,40,33,40,37,,,,,,,60,46,1,52,66,38,22,,30,,,,,,,53,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=MC10
Mar 6 2013,$2.725,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954701,Novak Djokovic,Australian Open Slam,Andy Murray,Novak Djokovic,Novak Djokovic,Final,220,7,60,81,46,25,46,0,29,46,,,186,133,67,28,8,63,75,66,19,54,27,47,61,,,188,155,72,33,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954701
Jan 14 2013,$1.716,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954602,Roger Federer,Australian Open Slam,Andy Murray,Roger Federer,Andy Murray,Semi Final,240,21,64,75,63,27,63,38,62,47,,,192,140,71,39,5,61,73,42,25,,33,43,60,,,186,155,61,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954602
Jan 13 2014,$2.289,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704502,Roger Federer,Australian Open Slam,Andy Murray,Roger Federer,Roger Federer,Quarter Final,200,9,61,67,49,22,49,50,41,46,17,27,183,131,60,27,10,64,78,64,33,51,24,54,42,49,66,184,149,73,40,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704502
Jan 13 2014,$1.010,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704403,Stephane Robert,Australian Open Slam,Andy Murray,Stephane Robert,Andy Murray,Round of 16,162,8,62,76,52,33,52,50,48,47,16,24,180,132,67,46,3,51,67,39,24,,17,33,56,20,31,182,139,54,33,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704403
Jan 13 2014,$1.107,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704305,Feliciano Lopez,Australian Open Slam,Andy Murray,Feliciano Lopez,Andy Murray,Round of 32,135,6,64,86,48,30,48,36,29,30,11,18,174,135,73,40,8,57,70,47,14,,100,31,44,26,37,193,155,60,27,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704305
Jan 14 2013,$1.069,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954503,Jeremy Chardy,Australian Open Slam,Andy Murray,Jeremy Chardy,Andy Murray,Quarter Final,111,7,68,80,29,40,29,73,32,20,,,187,141,64,53,6,68,60,20,20,,40,25,30,,,199,164,47,36,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954503
Jan 13 2014,$1.018,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704209,Vincent Millot,Australian Open Slam,Andy Murray,Vincent Millot,Andy Murray,Round of 64,121,5,59,80,55,54,55,47,25,31,7,7,172,135,69,55,2,55,46,44,20,,75,22,55,12,20,175,143,45,31,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704209
