p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
63.0,39.0,Feliciano Lopez,$1.231,Juan Martin Del Potro,Aug 12 2013,ATP World Tour Masters 1000 Cincinnati,R16,Juan Martin Del Potro,false,71.0,cluster_1
59.0,27.0,Leonardo Mayer,$1.047,Juan Martin del Potro,Aug 27 2012,US Open Slam,Round of 32,Juan Martin del Potro,false,72.0,cluster_3
50.0,35.0,Nikolay Davydenko,$1.171,Juan Martin Del Potro,Aug 12 2013,ATP World Tour Masters 1000 Cincinnati,R32,Juan Martin Del Potro,false,73.0,cluster_0
64.0,50.0,Milos Raonic,$1.657,Milos Raonic,Aug 5 2013,ATP World Tour Masters 1000 Canada,R16,Juan Martin Del Potro,false,74.0,cluster_1
58.0,27.0,John Isner,$1.307,Juan Martin Del Potro,Jul 29 2013,Washington,F,Juan Martin Del Potro,false,75.0,cluster_3
62.0,37.0,Tommy Haas,$1.279,Juan Martin Del Potro,Jul 29 2013,Washington,S,Juan Martin Del Potro,false,76.0,cluster_1
60.0,26.0,Kevin Anderson,$1.315,Juan Martin Del Potro,Jul 29 2013,Washington,Q,Juan Martin Del Potro,false,77.0,cluster_3
53.0,27.0,Bernard Tomic,$1.203,Juan Martin Del Potro,Jul 29 2013,Washington,R16,Juan Martin Del Potro,false,78.0,cluster_0
50.0,18.0,Ryan Harrison,$1.178,Juan Martin Del Potro,Jul 29 2013,Washington,R32,Juan Martin Del Potro,false,79.0,cluster_2
69.0,35.0,Novak Djokovic,$6.625,Novak Djokovic,Jun 24 2013,Wimbledon Slam,Semi Final,Juan Martin del Potro,false,80.0,cluster_4
60.0,24.0,David Ferrer,$2.135,Juan Martin del Potro,Jun 24 2013,Wimbledon Slam,Quarter Final,Juan Martin del Potro,false,81.0,cluster_3
61.0,28.0,Andreas Seppi,$1.283,Juan Martin del Potro,Jun 24 2013,Wimbledon Slam,Round of 16,Juan Martin del Potro,false,82.0,cluster_3
63.0,25.0,Grega Zemlja,$1.093,Juan Martin del Potro,Jun 24 2013,Wimbledon Slam,Round of 32,Juan Martin del Potro,false,83.0,cluster_3
57.0,28.0,Jesse Levine,$1.057,Juan Martin del Potro,Jun 24 2013,Wimbledon Slam,Round of 64,Juan Martin del Potro,false,84.0,cluster_0
50.0,28.0,Albert Ramos,$1.046,Juan Martin del Potro,Jun 24 2013,Wimbledon Slam,Round of 128,Juan Martin del Potro,false,85.0,cluster_0
