p2ServePointsWon,p2ReturnPointsWon,player2,outlier,odds,winner,date,tournament,t_round,id,cluster
71.0,33.0,Marcel Granollers,false,$1.286,Marcel Granollers,Apr 8 2013,Marseille,R32,59.0,cluster_2
75.0,36.0,Juan Martin Del Potro,false,$4.446,Juan Martin Del Potro,Feb 18 2013,Rotterdam,R32,60.0,cluster_2
63.0,41.0,Richard Gasquet,false,$2.472,Richard Gasquet,Feb 11 2013,Montpellier,R16,61.0,cluster_2
59.0,30.0,Ruben Bemelmans,false,$1.208,Gael Monfils,Feb 4 2013,Montpellier,R32,62.0,cluster_0
55.0,41.0,Gilles Simon,false,$2.624,Gilles Simon,Feb 4 2013,Australian Open Slam,Round of 32,63.0,cluster_1
65.0,38.0,Yen-Hsun Lu,false,$1.336,Gael Monfils,Jan 14 2013,Australian Open Slam,Round of 64,64.0,cluster_2
61.0,32.0,Alexandr Dolgopolov,false,$2.474,Gael Monfils,Jan 14 2013,Australian Open Slam,Round of 128,65.0,cluster_0
82.0,54.0,David Ferrer,false,$5.019,David Ferrer,Jan 14 2013,Auckland,S,66.0,cluster_3
67.0,37.0,Tommy Haas,false,$2.380,Gael Monfils,Jan 7 2013,Auckland,Q,67.0,cluster_2
58.0,28.0,Greg Jones,false,$1.197,Gael Monfils,Jan 7 2013,Auckland,R16,68.0,cluster_0
68.0,31.0,Benjamin Becker,false,$1.615,Gael Monfils,Jan 7 2013,Auckland,R32,69.0,cluster_2
73.0,43.0,Daniel Brands,false,$1.266,Daniel Brands,Jan 7 2013,Doha,Q,70.0,cluster_2
65.0,38.0,Philipp Kohlschreiber,false,$2.462,Gael Monfils,Dec 31 2012,Doha,R16,71.0,cluster_2
31.0,37.0,Mousa Shanan Zayed,false,$1.020,Gael Monfils,Dec 31 2012,Doha,R32,72.0,cluster_4
69.0,39.0,Patrik Rosenholm,false,$1.031,Patrik Rosenholm,Dec 31 2012,Stockholm,R32,73.0,cluster_2
61.0,56.0,Gilles Simon,false,$1.659,Gilles Simon,Oct 15 2012,Bangkok,Q,74.0,cluster_1
54.0,39.0,Viktor Troicki,false,$1.404,Gael Monfils,Oct 1 2012,Bangkok,R16,75.0,cluster_1
61.0,39.0,Kevin Anderson,false,$1.705,Gael Monfils,Oct 1 2012,Bangkok,R32,76.0,cluster_1
70.0,35.0,Andreas Seppi,false,$1.534,Andreas Seppi,Oct 1 2012,Metz,S,77.0,cluster_2
54.0,38.0,Philipp Kohlschreiber,false,$1.655,Gael Monfils,Oct 1 2012,Metz,Q,78.0,cluster_1
65.0,29.0,Nicolas Mahut,false,$1.369,Gael Monfils,Sep 17 2012,Metz,R16,79.0,cluster_0
50.0,22.0,Olivier Rochus,false,$1.413,Gael Monfils,Sep 17 2012,Metz,R32,80.0,cluster_0
60.0,49.0,Juan Carlos Ferrero,false,$1.597,Juan Carlos Ferrero,Sep 17 2012,ATP World Tour Masters 1000 Rome,R32,81.0,cluster_1
51.0,32.0,Alex Bogomolov Jr.,false,$1.041,Gael Monfils,May 20 2012,ATP World Tour Masters 1000 Rome,R64,82.0,cluster_4
87.0,61.0,Tomas Berdych,false,$3.700,Tomas Berdych,May 14 2012,ATP World Tour Masters 1000 Madrid,R16,83.0,cluster_3
61.0,31.0,Igor Andreev,false,$1.338,Gael Monfils,May 14 2012,ATP World Tour Masters 1000 Madrid,R32,84.0,cluster_0
62.0,34.0,Philipp Kohlschreiber,false,$1.686,Gael Monfils,May 6 2012,ATP World Tour Masters 1000 Madrid,R64,85.0,cluster_0
63.0,44.0,Juan Monaco,false,$1.504,Juan Monaco,May 6 2012,ATP World Tour Masters 1000 Miami,R32,86.0,cluster_1
