p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
70.0,40.0,Nikolay Davydenko,$2.106,Nikolay Davydenko,Dec 31 2012,Doha,R16,Mikhail Youzhny,false,75.0,cluster_2
60.0,34.0,Benjamin Becker,$1.282,Mikhail Youzhny,Dec 31 2012,Doha,R32,Mikhail Youzhny,false,76.0,cluster_1
65.0,48.0,Marcel Granollers,$1.266,Marcel Granollers,Oct 29 2012,ATP World Tour Masters 1000 Paris,R64,Mikhail Youzhny,false,77.0,cluster_7
69.0,40.0,Richard Gasquet,$2.177,Richard Gasquet,Oct 22 2012,Basel,Q,Mikhail Youzhny,false,78.0,cluster_2
53.0,17.0,Matthew Ebden,$1.134,Mikhail Youzhny,Oct 22 2012,Basel,R16,Mikhail Youzhny,false,79.0,cluster_6
62.0,40.0,Tomas Berdych,$4.015,Tomas Berdych,Oct 15 2012,Stockholm,Q,Mikhail Youzhny,false,80.0,cluster_1
44.0,31.0,Patrik Rosenholm,$1.055,Mikhail Youzhny,Oct 15 2012,Stockholm,R16,Mikhail Youzhny,false,81.0,cluster_8
46.0,35.0,Brian Baker,$1.312,Mikhail Youzhny,Oct 15 2012,Stockholm,R32,Mikhail Youzhny,false,82.0,cluster_8
59.0,39.0,Viktor Troicki,$1.432,Viktor Troicki,Oct 7 2012,ATP World Tour Masters 1000 Shanghai,R64,Mikhail Youzhny,false,83.0,cluster_1
68.0,41.0,Jo-Wilfried Tsonga,$3.060,Jo-Wilfried Tsonga,Oct 1 2012,Beijing,Q,Mikhail Youzhny,false,84.0,cluster_2
51.0,35.0,Kevin Anderson,$1.634,Mikhail Youzhny,Oct 1 2012,Beijing,R16,Mikhail Youzhny,false,85.0,cluster_8
58.0,38.0,Tommy Haas,$2.269,Mikhail Youzhny,Oct 1 2012,Beijing,R32,Mikhail Youzhny,false,86.0,cluster_1
56.0,43.0,Martin Klizan,$1.483,Martin Klizan,Sep 17 2012,St. Petersburg,S,Mikhail Youzhny,false,87.0,cluster_5
58.0,39.0,Guillermo Garcia-Lopez,$1.231,Mikhail Youzhny,Sep 17 2012,St. Petersburg,Q,Mikhail Youzhny,false,88.0,cluster_1
54.0,22.0,Rajeev Ram,$1.130,Mikhail Youzhny,Sep 17 2012,St. Petersburg,R16,Mikhail Youzhny,false,89.0,cluster_6
58.0,25.0,Vasek Pospisil,$1.154,Mikhail Youzhny,Sep 17 2012,St. Petersburg,R32,Mikhail Youzhny,false,90.0,cluster_6
65.0,30.0,Gilles Muller,$1.331,Gilles Muller,Aug 27 2012,US Open Slam,Round of 128,Mikhail Youzhny,false,91.0,cluster_9
68.0,40.0,Lleyton Hewitt,$1.526,Lleyton Hewitt,Aug 13 2012,ATP World Tour Masters 1000 Cincinnati,R64,Mikhail Youzhny,false,92.0,cluster_2
70.0,35.0,Janko Tipsarevic,$2.360,Janko Tipsarevic,Aug 6 2012,ATP World Tour Masters 1000 Canada,R32,Mikhail Youzhny,false,93.0,cluster_2
