p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
55.0,31.0,Bernard Tomic,$1.482,Richard Gasquet,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R64,Richard Gasquet,false,69.0,cluster_3
65.0,25.0,Gilles Muller,$1.129,Gilles Muller,Feb 18 2013,Marseille,R32,Richard Gasquet,false,70.0,cluster_8
71.0,36.0,Marcos Baghdatis,$1.527,Marcos Baghdatis,Feb 11 2013,Rotterdam,R16,Richard Gasquet,false,71.0,cluster_2
52.0,29.0,Viktor Troicki,$1.180,Richard Gasquet,Feb 11 2013,Rotterdam,R32,Richard Gasquet,false,72.0,cluster_3
50.0,21.0,Benoit Paire,$1.274,Richard Gasquet,Feb 4 2013,Montpellier,F,Richard Gasquet,false,73.0,cluster_9
57.0,33.0,Jarkko Nieminen,$1.270,Richard Gasquet,Feb 4 2013,Montpellier,S,Richard Gasquet,false,74.0,cluster_5
46.0,35.0,Julien Benneteau,$1.423,Richard Gasquet,Feb 4 2013,Montpellier,Q,Richard Gasquet,false,75.0,cluster_6
58.0,36.0,Gael Monfils,$1.630,Richard Gasquet,Feb 4 2013,Montpellier,R16,Richard Gasquet,false,76.0,cluster_4
70.0,34.0,Jo-Wilfried Tsonga,$2.837,Jo-Wilfried Tsonga,Jan 14 2013,Australian Open Slam,Round of 16,Richard Gasquet,false,77.0,cluster_2
58.0,29.0,Ivan Dodig,$1.104,Richard Gasquet,Jan 14 2013,Australian Open Slam,Round of 32,Richard Gasquet,false,78.0,cluster_5
49.0,28.0,Alejandro Falla,$1.116,Richard Gasquet,Jan 14 2013,Australian Open Slam,Round of 64,Richard Gasquet,false,79.0,cluster_3
53.0,22.0,Albert Montanes,$1.025,Richard Gasquet,Jan 14 2013,Australian Open Slam,Round of 128,Richard Gasquet,false,80.0,cluster_9
57.0,37.0,Nikolay Davydenko,$2.380,Richard Gasquet,Dec 31 2012,Doha,F,Richard Gasquet,false,81.0,cluster_4
63.0,25.0,Daniel Brands,$1.264,Richard Gasquet,Dec 31 2012,Doha,S,Richard Gasquet,false,82.0,cluster_8
44.0,35.0,Lukas Lacko,$1.364,Richard Gasquet,Dec 31 2012,Doha,Q,Richard Gasquet,false,83.0,cluster_6
65.0,31.0,Grega Zemlja,$1.183,Richard Gasquet,Dec 31 2012,Doha,R16,Richard Gasquet,false,84.0,cluster_1
59.0,33.0,Jan Hernych,$1.123,Richard Gasquet,Dec 31 2012,Doha,R32,Richard Gasquet,false,85.0,cluster_5
75.0,33.0,Kevin Anderson,$1.521,Kevin Anderson,Oct 29 2012,ATP World Tour Masters 1000 Paris,R32,Richard Gasquet,false,86.0,cluster_2
60.0,30.0,Mikhail Youzhny,$1.806,Richard Gasquet,Oct 22 2012,Basel,Q,Richard Gasquet,false,87.0,cluster_5
