player1,player2,winner,date,tournament,t_round,p1odds,p2odds,p1spw,p2spw,p1_spwcount,p2_spwcount
Novak Djokovic,Jeremy Chardy,Novak Djokovic,Mar 17 2014,ATP World Tour Masters 1000 Miami,R64,$1.033,$20.546,0.68,-0.2,5,1
Novak Djokovic,Roger Federer,Novak Djokovic,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,F,$1.578,$2.610,-0.07,-0.2,5,6
Roger Federer,Novak Djokovic,Novak Djokovic,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,F,$2.610,$1.578,-0.2,-0.07,6,5
David Ferrer,Kei Nishikori,Kei Nishikori,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,$1.592,$2.571,0.16,0.25,2,4
David Ferrer,Kei Nishikori,Kei Nishikori,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,$1.592,$3.668,0.16,-1.03,2,8
David Ferrer,Andreas Seppi,David Ferrer,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,$1.135,$7.365,1.22,-0.33,5,2
Tommy Haas,Roger Federer,Roger Federer,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,R16,$5.170,$1.214,-0.52,0.88,2,6
Tommy Haas,Kei Nishikori,Tommy Haas,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,R32,$2.828,$1.507,0.02,-0.35,2,3
Tommy Haas,Jeremy Chardy,Tommy Haas,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,R64,$2.014,$1.922,0.04,-0.03,1,3
John Isner,Tomas Berdych,Tomas Berdych,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,$3.237,$1.412,-0.28,1.04,2,5
John Isner,Nicolas Almagro,John Isner,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,$1.708,$2.317,0.06,0.11,3,5
Rafael Nadal,Milos Raonic,Rafael Nadal,Mar 17 2014,ATP World Tour Masters 1000 Miami,Q,$1.145,$6.958,0.68,-1,8,10
Kei Nishikori,Roger Federer,Kei Nishikori,Mar 17 2014,ATP World Tour Masters 1000 Miami,Q,$5.973,$1.177,0.25,0.21,3,5
Kei Nishikori,David Ferrer,Kei Nishikori,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,$2.571,$1.592,0.25,0.16,4,2
Kei Nishikori,Grigor Dimitrov,Kei Nishikori,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,$2.058,$1.883,-0.07,0.03,3,4
Kei Nishikori,Tommy Haas,Tommy Haas,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,R32,$1.507,$2.828,-0.35,0.02,3,2
Milos Raonic,Rafael Nadal,Rafael Nadal,Mar 17 2014,ATP World Tour Masters 1000 Miami,Q,$6.958,$1.145,-1,0.68,10,8
Tommy Robredo,Novak Djokovic,Novak Djokovic,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,$14.508,$1.055,-0.22,0.47,3,2
Andreas Seppi,David Ferrer,David Ferrer,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,$7.365,$1.135,-0.33,1.22,2,5
Fernando Verdasco,John Isner,John Isner,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,R16,$2.480,$1.629,-0.05,0.12,2,4
Roger Federer,Kei Nishikori,Kei Nishikori,Apr 4 2014,ATP World Tour Masters 1000 Miami,Q,$1.177,$5.973,0.21,0.25,5,3
Nicolas Almagro,Fernando Verdasco,Fernando Verdasco,Apr 7 2014,Houston,F,$1.540,$2.720,0.19,0,2,0
Kevin Anderson,Gael Monfils,Gael Monfils,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R64,$2.760,$1.527,-0.26,0,1,0
Grigor Dimitrov,David Ferrer,David Ferrer,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R16,$3.378,$1.387,0.05,0.06,1,1
David Ferrer,Stan Wawrinka,Stan Wawrinka,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,S,$1.692,$2.347,-0.15,0.08,2,2
David Ferrer,Rafael Nadal,David Ferrer,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,Q,$8.885,$1.106,0,-0.22,0,2
David Ferrer,Grigor Dimitrov,David Ferrer,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R16,$1.387,$3.378,0.06,0.05,1,1
Richard Gasquet,Kevin Anderson,Richard Gasquet,Apr 13 2014,ATP World Tour Masters 1000 Miami,R32,$1.859,$2.087,0,0.03,0,2
Richard Gasquet,Fernando Verdasco,Fernando Verdasco,Apr 13 2014,ATP World Tour Masters 1000 Indian Wells,R32,$1.428,$3.156,0,0.38,0,3
Gael Monfils,Kevin Anderson,Gael Monfils,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R64,$1.527,$2.760,0,-0.26,0,1
Rafael Nadal,David Ferrer,David Ferrer,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,Q,$1.106,$8.885,-0.22,0,2,0
Rafael Nadal,Andreas Seppi,Rafael Nadal,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R16,$1.014,$32.211,1.2,0,5,0
Milos Raonic,Stan Wawrinka,Stan Wawrinka,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,Q,$3.353,$1.391,-0.84,0,8,0
Milos Raonic,Tommy Robredo,Milos Raonic,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R16,$2.116,$1.837,0.96,-0.01,5,1
Tommy Robredo,Milos Raonic,Milos Raonic,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R16,$1.837,$2.116,-0.01,0.96,1,5
Andreas Seppi,Rafael Nadal,Rafael Nadal,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R16,$32.211,$1.014,0,1.2,0,5
Andreas Seppi,Mikhail Youzhny,Andreas Seppi,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R64,$1.948,$1.985,0.31,-0.11,2,2
Jo-Wilfried Tsonga,Roger Federer,Roger Federer,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,Q,$4.118,$1.292,-0.25,0.09,3,3
Fernando Verdasco,Nicolas Almagro,Fernando Verdasco,Apr 13 2014,Houston,F,$2.720,$1.540,0,0.19,0,2
Stan Wawrinka,Roger Federer,Stan Wawrinka,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,F,$2.357,$1.687,0.02,-0.06,1,2
Stan Wawrinka,David Ferrer,Stan Wawrinka,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,S,$2.347,$1.692,0.08,-0.15,2,2
Stan Wawrinka,Milos Raonic,Stan Wawrinka,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,Q,$1.391,$3.353,0,-0.84,0,8
Mikhail Youzhny,Andreas Seppi,Andreas Seppi,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R64,$1.985,$1.948,-0.11,0.31,2,2
Nicolas Almagro,Rafael Nadal,Nicolas Almagro,Apr 21 2014,Barcelona,Q,$7.041,$1.143,0,0.28,1,4
Nicolas Almagro,Fernando Verdasco,Nicolas Almagro,Apr 21 2014,Barcelona,R16,$1.957,$1.976,0,0,0,0
Marin Cilic,Tommy Robredo,Marin Cilic,Apr 21 2014,Barcelona,R16,$2.240,$1.752,-0.04,0,2,0
Ernests Gulbis,Kei Nishikori,Kei Nishikori,Apr 21 2014,Barcelona,S,$2.317,$1.708,-0.06,0.15,2,1
Rafael Nadal,Nicolas Almagro,Nicolas Almagro,Apr 21 2014,Barcelona,Q,$1.143,$7.041,0.28,0,4,1
Kei Nishikori,Ernests Gulbis,Kei Nishikori,Apr 21 2014,Barcelona,S,$1.708,$2.317,0.15,-0.06,1,2
Tommy Robredo,Marin Cilic,Marin Cilic,Apr 21 2014,Barcelona,R16,$1.752,$2.240,0,-0.04,0,2
Fernando Verdasco,Nicolas Almagro,Nicolas Almagro,Apr 21 2014,Barcelona,R16,$1.976,$1.957,0,0,0,0
Tommy Haas,Andreas Seppi,Tommy Haas,Apr 28 2014,Munich,Q,$1.445,$3.075,0,-0.15,0,2
Andreas Seppi,Tommy Haas,Tommy Haas,Apr 28 2014,Munich,Q,$3.075,$1.445,-0.15,0,2,0
Kevin Anderson,Tomas Berdych,Tomas Berdych,May 5 2014,ATP World Tour Masters 1000 Madrid,R32,$5.459,$1.199,0,0,0,0
Tomas Berdych,Rafael Nadal,Rafael Nadal,May 5 2014,ATP World Tour Masters 1000 Madrid,Q,$6.296,$1.165,-0.1,0,1,0
Tomas Berdych,Grigor Dimitrov,Tomas Berdych,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,$1.713,$2.308,0.11,-0.11,1,1
Tomas Berdych,Kevin Anderson,Tomas Berdych,May 5 2014,ATP World Tour Masters 1000 Madrid,R32,$1.199,$5.459,0,0,0,0
Jeremy Chardy,Milos Raonic,Milos Raonic,May 5 2014,ATP World Tour Masters 1000 Madrid,R32,$3.693,$1.340,0,0.76,0,4
Marin Cilic,Ernests Gulbis,Ernests Gulbis,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,$2.480,$1.629,0,0.28,0,3
Grigor Dimitrov,Tomas Berdych,Tomas Berdych,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,$2.308,$1.713,-0.11,0.11,1,1
Novak Djokovic,Roger Federer,Roger Federer,May 5 2014,ATP World Tour Masters 1000 Monte Carlo,S,$1.334,$3.738,0.09,0,2,0
Roger Federer,Stan Wawrinka,Stan Wawrinka,May 5 2014,ATP World Tour Masters 1000 Monte Carlo,F,$1.687,$2.357,-0.06,0.02,2,1
Roger Federer,Novak Djokovic,Roger Federer,May 5 2014,ATP World Tour Masters 1000 Monte Carlo,S,$3.738,$1.334,0,0.09,0,2
Roger Federer,Jo-Wilfried Tsonga,Roger Federer,May 5 2014,ATP World Tour Masters 1000 Monte Carlo,Q,$1.292,$4.118,0.09,-0.25,3,3
David Ferrer,Kei Nishikori,Kei Nishikori,May 5 2014,ATP World Tour Masters 1000 Madrid,S,$1.605,$2.538,0,0,0,0
David Ferrer,Ernests Gulbis,David Ferrer,May 5 2014,ATP World Tour Masters 1000 Madrid,Q,$1.428,$3.156,0.06,-0.01,1,1
David Ferrer,John Isner,David Ferrer,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,$1.319,$3.860,0.13,-0.09,2,1
Ernests Gulbis,David Ferrer,David Ferrer,May 5 2014,ATP World Tour Masters 1000 Madrid,Q,$3.156,$1.428,-0.01,0.06,1,1
Ernests Gulbis,Marin Cilic,Ernests Gulbis,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,$1.629,$2.480,0.28,0,3,0
John Isner,David Ferrer,David Ferrer,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,$3.860,$1.319,-0.09,0.13,1,2
Rafael Nadal,Kei Nishikori,Rafael Nadal,May 5 2014,ATP World Tour Masters 1000 Madrid,F,$1.131,$7.533,0.13,-0.14,2,1
Rafael Nadal,Tomas Berdych,Rafael Nadal,May 5 2014,ATP World Tour Masters 1000 Madrid,Q,$1.165,$6.296,0,-0.1,0,1
Milos Raonic,Kei Nishikori,Kei Nishikori,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,$2.834,$1.506,0.32,-0.04,6,1
Milos Raonic,Jeremy Chardy,Milos Raonic,May 5 2014,ATP World Tour Masters 1000 Madrid,R32,$1.340,$3.693,0.76,0,4,0
Andreas Seppi,Fernando Verdasco,Fernando Verdasco,May 5 2014,ATP World Tour Masters 1000 Madrid,R64,$3.151,$1.429,-0.07,0.12,1,1
Fernando Verdasco,Andreas Seppi,Fernando Verdasco,May 5 2014,ATP World Tour Masters 1000 Madrid,R64,$1.429,$3.151,0.12,-0.07,1,1
Kevin Anderson,Jo-Wilfried Tsonga,Jo-Wilfried Tsonga,May 12 2014,ATP World Tour Masters 1000 Rome,R32,$3.323,$1.397,0,0.22,0,4
Tomas Berdych,Grigor Dimitrov,Grigor Dimitrov,May 12 2014,ATP World Tour Masters 1000 Rome,R16,$1.661,$2.409,0,0,0,0
Jeremy Chardy,Milos Raonic,Milos Raonic,May 12 2014,ATP World Tour Masters 1000 Rome,Q,$3.555,$1.359,0,0.14,0,4
Jeremy Chardy,Roger Federer,Jeremy Chardy,May 12 2014,ATP World Tour Masters 1000 Rome,R32,$7.670,$1.128,-0.07,0,1,0
Grigor Dimitrov,Tommy Haas,Grigor Dimitrov,May 12 2014,ATP World Tour Masters 1000 Rome,Q,$1.467,$2.980,0,0,0,0
Grigor Dimitrov,Tomas Berdych,Grigor Dimitrov,May 12 2014,ATP World Tour Masters 1000 Rome,R16,$2.409,$1.661,0,0,0,0
Novak Djokovic,Rafael Nadal,Novak Djokovic,May 12 2014,ATP World Tour Masters 1000 Rome,F,$2.236,$1.755,0.17,0,1,0
Novak Djokovic,Milos Raonic,Novak Djokovic,May 12 2014,ATP World Tour Masters 1000 Rome,S,$1.160,$6.453,0,0.17,0,3
Novak Djokovic,David Ferrer,Novak Djokovic,May 12 2014,ATP World Tour Masters 1000 Rome,Q,$1.370,$3.486,0.05,0,1,0
Roger Federer,Jeremy Chardy,Jeremy Chardy,May 12 2014,ATP World Tour Masters 1000 Rome,R32,$1.128,$7.670,0,-0.07,0,1
David Ferrer,Novak Djokovic,Novak Djokovic,May 12 2014,ATP World Tour Masters 1000 Rome,Q,$3.486,$1.370,0,0.05,0,1
Tommy Haas,Grigor Dimitrov,Grigor Dimitrov,May 12 2014,ATP World Tour Masters 1000 Rome,Q,$2.980,$1.467,0,0,0,0
Tommy Haas,Stan Wawrinka,Tommy Haas,May 12 2014,ATP World Tour Masters 1000 Rome,R16,$5.821,$1.183,0,0,0,0
Tommy Haas,Andreas Seppi,Tommy Haas,May 12 2014,ATP World Tour Masters 1000 Rome,R64,$2.004,$1.930,0,0,0,0
Rafael Nadal,Novak Djokovic,Novak Djokovic,May 12 2014,ATP World Tour Masters 1000 Rome,F,$1.755,$2.236,0,0.17,0,1
Rafael Nadal,Mikhail Youzhny,Rafael Nadal,May 12 2014,ATP World Tour Masters 1000 Rome,R16,$1.076,$11.442,0,0,0,0
Kei Nishikori,Rafael Nadal,Rafael Nadal,May 12 2014,ATP World Tour Masters 1000 Madrid,F,$7.533,$1.131,-0.14,0.13,1,2
Kei Nishikori,David Ferrer,Kei Nishikori,May 12 2014,ATP World Tour Masters 1000 Madrid,S,$2.538,$1.605,0,0,0,0
Kei Nishikori,Milos Raonic,Kei Nishikori,May 12 2014,ATP World Tour Masters 1000 Madrid,R16,$1.506,$2.834,-0.04,0.32,1,6
Milos Raonic,Novak Djokovic,Novak Djokovic,May 12 2014,ATP World Tour Masters 1000 Rome,S,$6.453,$1.160,0.17,0,3,0
Milos Raonic,Jeremy Chardy,Milos Raonic,May 12 2014,ATP World Tour Masters 1000 Rome,Q,$1.359,$3.555,0.14,0,4,0
Milos Raonic,Jo-Wilfried Tsonga,Milos Raonic,May 12 2014,ATP World Tour Masters 1000 Rome,R16,$1.967,$1.967,0,0.19,0,3
Andreas Seppi,Tommy Haas,Tommy Haas,May 12 2014,ATP World Tour Masters 1000 Rome,R64,$1.930,$2.004,0,0,0,0
Jo-Wilfried Tsonga,Milos Raonic,Milos Raonic,May 12 2014,ATP World Tour Masters 1000 Rome,R16,$1.967,$1.967,0.19,0,3,0
Jo-Wilfried Tsonga,Kevin Anderson,Jo-Wilfried Tsonga,May 12 2014,ATP World Tour Masters 1000 Rome,R32,$1.397,$3.323,0.22,0,4,0
Stan Wawrinka,Tommy Haas,Tommy Haas,May 12 2014,ATP World Tour Masters 1000 Rome,R16,$1.183,$5.821,0,0,0,0
Mikhail Youzhny,Rafael Nadal,Rafael Nadal,May 12 2014,ATP World Tour Masters 1000 Rome,R16,$11.442,$1.076,0,0,0,0
