date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Jul 22 2013,$1.457,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=5&p=R419,Aljaz Bedene,Umag,Tommy Robredo,Aljaz Bedene,Tommy Robredo,Q,88,1,67,69,63,45,63,40,,,,,,,67,49,1,54,54,46,30,,33,,,,,,,50,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=5&p=R419
Jul 22 2013,$1.619,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=4&p=R419,Viktor Troicki,Umag,Tommy Robredo,Viktor Troicki,Tommy Robredo,R16,73,0,58,86,75,27,75,40,,,,,,,82,48,3,48,72,32,13,,0,,,,,,,51,17,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=4&p=R419
Jul 22 2013,$1.350,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=3&p=R419,Jan Hajek,Umag,Tommy Robredo,Jan Hajek,Tommy Robredo,R32,71,5,57,77,56,58,56,28,,,,,,,68,50,1,66,41,64,22,,50,,,,,,,49,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=3&p=R419
Jul 22 2013,$1.706,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2013&r=3&p=D874,Federico Delbonis,Hamburg,Tommy Robredo,Federico Delbonis,Federico Delbonis,R32,122,1,52,77,41,29,41,25,,,,,,,60,28,4,60,70,74,22,,33,,,,,,,71,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2013&r=3&p=D874
Jul 15 2013,$1.550,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=2013&r=4&p=R772,Albert Ramos,Bastad,Tommy Robredo,Albert Ramos,Albert Ramos,R16,75,3,67,64,57,23,57,0,,,,,,,62,18,0,76,76,100,35,,40,,,,,,,82,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=316&y=2013&r=4&p=R772
Jul 8 2013,$16.054,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604316,Andy Murray,Wimbledon Slam,Tommy Robredo,Andy Murray,Andy Murray,Round of 32,121,6,67,70,36,15,36,33,34,25,,,188,152,59,25,9,65,85,57,30,64,71,40,14,,,181,138,75,41,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604316
Jun 24 2013,$3.089,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604231,Nicolas Mahut,Wimbledon Slam,Tommy Robredo,Nicolas Mahut,Tommy Robredo,Round of 64,123,9,63,83,76,21,76,40,38,9,,,180,148,80,30,17,65,79,55,17,,0,39,19,,,180,156,70,20,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604231
Jun 24 2013,$1.381,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604161,Alex Bogomolov Jr.,Wimbledon Slam,Tommy Robredo,Alex Bogomolov Jr.,Tommy Robredo,Round of 128,87,6,77,80,80,41,80,36,25,11,,,,,80,43,1,79,59,50,20,,0,16,27,,,,,57,20,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604161
May 27 2013,$10.460,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224503,David Ferrer,French Open Slam,Tommy Robredo,David Ferrer,David Ferrer,Quarter Final,85,2,59,55,32,14,32,0,9,28,,,177,137,46,24,1,47,86,67,45,68,58,26,18,,,180,144,76,54,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224503
May 27 2013,$5.047,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224405,Nicolas Almagro,French Open Slam,Tommy Robredo,Nicolas Almagro,Tommy Robredo,Round of 16,229,8,63,70,50,33,50,35,42,39,,,173,138,62,39,7,63,67,51,30,,46,69,67,,,186,144,61,38,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224405
